Unique MASCOT (mz),Difference (mz)
923.4644,0.009668456
923.4644,0.0096531812
923.4644,0.0096487055
923.4644,0.0096425955
923.4644,0.0096328157
923.4644,0.0096230399
923.4644,0.0096201354
923.4644,0.0096201257
923.4644,0.0096132563
923.4644,0.0096105388
923.4644,0.0096019386
923.4644,0.0095958526
923.4644,0.0095723333
923.4644,0.0095718028
923.4644,0.0095686333
923.4644,0.009560496
923.4644,0.0095567885
923.4644,0.0095490243
923.4644,0.0095347274
923.4644,0.0095026424
923.4644,0.0094984593
923.4644,0.0094975346
923.4644,0.0094959185
923.4644,0.009490844
923.4644,0.0094758795
923.4644,0.0094748608
923.4644,0.0094683087
923.4644,0.0094615598
923.4644,0.00945226
923.4644,0.0094442112
923.4644,0.0094409593
923.4644,0.0094017799
923.4644,0.0093990364
923.4644,0.0093922436
923.4644,0.0093767548
923.4644,0.0093630458
923.4644,0.0093599237
923.4644,0.0093496074
923.4644,0.0093445212
923.4644,0.0093366306
923.4644,0.0093224275
923.4644,0.0093024883
923.4644,0.0092909986
923.4644,0.00928667
923.4644,0.0092296543
923.4644,0.0092259245
923.4644,0.0092173167
923.4644,0.0092140806
923.4644,0.0092089159
923.4644,0.0092031383
923.4644,0.0091933519
923.4644,0.0091753208
923.4644,0.0091596289
923.4644,0.0091464792
923.4644,0.0091381907
923.4644,0.0091365451
923.4644,0.0091279827
923.4644,0.0091260628
923.4644,0.0091167498
923.4644,0.0091105316
923.4644,0.0090990068
923.4644,0.0090890717
923.4644,0.0090839765
923.4644,0.0090819965
923.4644,0.009079306
923.4644,0.0090708872
923.4644,0.0090591365
923.4644,0.009043193
923.4644,0.0090370813
923.4644,0.0090345089
923.4644,0.0090334128
923.4644,0.0090039506
923.4644,0.0090002459
923.4644,0.0089859192
923.4644,0.0089850461
923.4644,0.0089598162
923.4644,0.0089452543
923.4644,0.0089232276
923.4644,0.0088984677
923.4644,0.0088713001
923.4644,0.0088549258
923.4644,0.0088493421
923.4644,0.0088419702
923.4644,0.0088380964
923.4644,0.0088287374
923.4644,0.0088184119
923.4644,0.008812012
923.4644,0.0088035328
923.4644,0.0087909215
923.4644,0.0087813511
923.4644,0.0087583811
923.4644,0.0087469805
923.4644,0.0087292776
923.4644,0.00871403
923.4644,0.0086955353
923.4644,0.0086954548
923.4644,0.0086946557
923.4644,0.0086838293
923.4644,0.0086579792
923.4644,0.0086432166
923.4644,0.0086317153
923.4644,0.0086088072
923.4644,0.008604816
923.4644,0.0085993183
923.4644,0.0085742866
923.4644,0.0085304585
923.4644,0.0085083709
923.4644,0.0085061505
923.4644,0.0084916855
923.4644,0.0084897799
923.4644,0.0084873527
923.4644,0.0084673732
923.4644,0.008460703
923.4644,0.0084486677
923.4644,0.0084436758
923.4644,0.0084297995
923.4644,0.0084123981
923.4644,0.0084118029
923.4644,0.0084049682
923.4644,0.0083929264
923.4644,0.0083894893
923.4644,0.0083586006
923.4644,0.0083541101
923.4644,0.008337045
923.4644,0.0083147775
923.4644,0.0083136037
923.4644,0.0082186653
923.4644,0.0082136115
923.4644,0.0082098145
923.4644,0.0082013868
923.4644,0.0081992359
923.4644,0.0081896849
923.4644,0.0081662459
923.4644,0.0081368351
923.4644,0.0081357133
923.4644,0.0081330143
923.4644,0.0081017723
923.4644,0.008092481
923.4644,0.0080921248
923.4644,0.0080611885
923.4644,0.0080389407
923.4644,0.0080302279
923.4644,0.0080293969
923.4644,0.0079958781
923.4644,0.0079736761
923.4644,0.0079631495
923.4644,0.0079619181
923.4644,0.0079604371
923.4644,0.0079001821
923.4644,0.0078758186
923.4644,0.0077977975
923.4644,0.0077821128
923.4644,0.0076052761
923.4644,0.0075793019
923.4644,0.00757314
923.4644,0.0075614689
923.4644,0.0075458348
923.4644,0.0075363647
923.4644,0.0075124574
923.4644,0.0075026146
923.4644,0.0074196967
923.4644,0.0073898919
923.4644,0.0073735769
923.4644,0.0072794485
923.4644,0.007273006
923.4644,0.0072175829
923.4644,0.0071859172
923.4644,0.0071080897
923.4644,0.0070889414
923.4644,0.0070788074
923.4644,0.0070144437
923.4644,0.0069711391
923.4644,0.0069554033
923.4644,0.0068675189
923.4644,0.0067893084
923.4644,0.006785855
923.4644,0.0067803569
923.4644,0.0067773257
923.4644,0.0067549336
923.4644,0.0067155112
923.4644,0.0065665521
923.4644,0.0065126348
923.4644,0.0063863723
923.4644,0.0063718149
923.4644,0.0063501941
923.4644,0.0062378177
923.4644,0.0062062174
923.4644,0.0061684412
923.4644,0.0060592277
923.4644,0.005935457
923.4644,0.0057831798
923.4644,0.0057796453
923.4644,0.0056710114
923.4644,0.0055605625
923.4644,0.0054177831
923.4644,0.0053686178
923.4644,0.0053212467
923.4644,0.0053055115
923.4644,0.0048359578
923.4644,0.0046989098
923.4644,0.0046964472
923.4644,0.0044122475
923.4644,0.0043890414
923.4644,0.0043860962
923.4644,0.0043483574
923.4644,0.0042224206
923.4644,0.0039992137
923.4644,0.003657575
923.4644,0.0036137074
923.4644,0.0033006875
923.4644,0.0032714974
923.4644,0.0032363398
923.4644,0.0032089844
923.4644,0.0030771497
923.4644,0.0030183146
923.4644,0.0029654578
923.4644,0.0028992248
923.4644,0.0028941443
923.4644,0.0028865459
923.4644,0.0026647534
923.4644,0.0022771794
923.4644,0.0022544271
923.4644,0.0017124153
923.4644,0.0011432417
923.4644,0.00099147544
923.4644,0.00080343526
923.4644,0.00080022596
923.4644,0.00079778773
923.4644,0.00071940326
923.4644,0.00063981218
923.4644,0.00020566342
923.4644,0.00015413688
923.4644,-2.8584318e-05
923.4644,-0.00013265439
923.4644,-0.00054023111
923.4644,-0.00056644742
923.4644,-0.0005824338
923.4644,-0.00067151146
923.4644,-0.00076967143
923.4644,-0.00077731327
923.4644,-0.00085609852
923.4644,-0.0010097929
923.4644,-0.0010357244
923.4644,-0.001162898
923.4644,-0.0013811209
923.4644,-0.0014369155
923.4644,-0.0015927279
923.4644,-0.0016027296
923.4644,-0.0017511776
923.4644,-0.0018496535
923.4644,-0.0019781583
923.4644,-0.0022036352
923.4644,-0.0023039303
923.4644,-0.0024027779
923.4644,-0.002414401
923.4644,-0.0024492851
923.4644,-0.0024747062
923.4644,-0.0024909509
923.4644,-0.0025281098
923.4644,-0.0025720204
923.4644,-0.0026381298
923.4644,-0.0026821007
923.4644,-0.0028884079
923.4644,-0.0030715292
923.4644,-0.0033135977
923.4644,-0.0033555705
923.4644,-0.0033601588
923.4644,-0.0033693855
923.4644,-0.0033724764
923.4644,-0.0034379381
923.4644,-0.0035167906
923.4644,-0.0035444709
923.4644,-0.0036197668
923.4644,-0.0036541246
923.4644,-0.003712622
923.4644,-0.0037559062
923.4644,-0.0038058039
923.4644,-0.0038778696
923.4644,-0.0038821663
923.4644,-0.0040139499
923.4644,-0.004022773
923.4644,-0.0040277981
923.4644,-0.004240236
923.4644,-0.004251141
923.4644,-0.0042628089
923.4644,-0.0042826996
923.4644,-0.0043923155
923.4644,-0.0044441955
923.4644,-0.004674791
923.4644,-0.0047285262
923.4644,-0.0047403001
923.4644,-0.0047549008
923.4644,-0.004930694
923.4644,-0.0049503049
923.4644,-0.0050602457
923.4644,-0.0051062298
923.4644,-0.0051600919
923.4644,-0.0051623435
923.4644,-0.0051721606
923.4644,-0.0051820731
923.4644,-0.0052055426
923.4644,-0.0052112139
923.4644,-0.0052593787
923.4644,-0.0052599712
923.4644,-0.0055027386
923.4644,-0.0055698104
923.4644,-0.005665848
923.4644,-0.0057831835
923.4644,-0.0058314111
923.4644,-0.0059751532
923.4644,-0.005983363
923.4644,-0.0061367716
923.4644,-0.0061520131
923.4644,-0.0062017445
923.4644,-0.0063778081
923.4644,-0.0064133529
923.4644,-0.0064418406
923.4644,-0.0065172198
923.4644,-0.0065666952
923.4644,-0.0066094241
923.4644,-0.0066670301
923.4644,-0.0072059438
923.4644,-0.0073021132
923.4644,-0.0075258059
923.4644,-0.0077506188
923.4644,-0.0079060973
923.4644,-0.0080117609
923.4644,-0.0084257062
923.4644,-0.0084691036
923.4644,-0.0084768065
923.4644,-0.0085491906
923.4644,-0.0085933474
923.4644,-0.0086444716
923.4644,-0.0086884912
923.4644,-0.0090083593
923.4644,-0.0093067482
923.4644,-0.0093545341
923.4644,-0.0093765321
923.4644,-0.0096021146
923.4644,-0.0096837601
923.4644,-0.0097508423
923.4644,-0.0097578851
923.4644,-0.009816646
928.4634,0.0099872914
928.4634,0.009981518
928.4634,0.0099558305
928.4634,0.0099521914
928.4634,0.0099249407
928.4634,0.0099181788
928.4634,0.0099158865
928.4634,0.009892472
928.4634,0.0098854796
928.4634,0.0098686009
928.4634,0.0098479535
928.4634,0.0098190811
928.4634,0.0097841625
928.4634,0.0097676484
928.4634,0.0097675525
928.4634,0.0097578025
928.4634,0.0097424099
928.4634,0.0097241227
928.4634,0.009723938
928.4634,0.009715969
928.4634,0.0097127351
928.4634,0.009699863
928.4634,0.0096938065
928.4634,0.0096861407
928.4634,0.0096712406
928.4634,0.0096665854
928.4634,0.0096527841
928.4634,0.0096453549
928.4634,0.0096271732
928.4634,0.0096252365
928.4634,0.0096240815
928.4634,0.009620278
928.4634,0.0096014976
928.4634,0.0095722657
928.4634,0.0095608777
928.4634,0.0095146188
928.4634,0.0094749091
928.4634,0.0094592795
928.4634,0.0094186864
928.4634,0.00939779
928.4634,0.0093814125
928.4634,0.009354102
928.4634,0.0093519515
928.4634,0.0093285266
928.4634,0.0093210445
928.4634,0.0093208755
928.4634,0.0093115588
928.4634,0.0093000824
928.4634,0.0092959758
928.4634,0.0092714225
928.4634,0.0092591591
928.4634,0.0092174895
928.4634,0.0091976351
928.4634,0.0091022147
928.4634,0.0090884244
928.4634,0.0090806863
928.4634,0.0090782587
928.4634,0.0090523651
928.4634,0.0090431451
928.4634,0.0090400705
928.4634,0.0090309817
928.4634,0.0090226686
928.4634,0.0090019264
928.4634,0.0089895017
928.4634,0.0089804205
928.4634,0.0089774113
928.4634,0.0089609627
928.4634,0.0088991688
928.4634,0.0088906443
928.4634,0.0088883284
928.4634,0.0088833552
928.4634,0.0088722714
928.4634,0.0088686427
928.4634,0.0088026764
928.4634,0.0087687173
928.4634,0.0087646928
928.4634,0.0087491832
928.4634,0.0087415456
928.4634,0.0087255946
928.4634,0.0087248947
928.4634,0.0087124701
928.4634,0.0087106461
928.4634,0.0086869878
928.4634,0.0086679788
928.4634,0.0085958545
928.4634,0.0085867802
928.4634,0.0085571612
928.4634,0.0085389418
928.4634,0.0085329665
928.4634,0.0085283002
928.4634,0.0084820678
928.4634,0.0084335405
928.4634,0.0084154825
928.4634,0.0083988723
928.4634,0.008309012
928.4634,0.0082858978
928.4634,0.0082292004
928.4634,0.0082119574
928.4634,0.0082051076
928.4634,0.0081935967
928.4634,0.0081239738
928.4634,0.0079551848
928.4634,0.0079510772
928.4634,0.0079326565
928.4634,0.0079031849
928.4634,0.0078987743
928.4634,0.0078855407
928.4634,0.0078200233
928.4634,0.007784984
928.4634,0.0077653162
928.4634,0.0077308641
928.4634,0.0077105639
928.4634,0.0076859642
928.4634,0.0076750998
928.4634,0.0076716861
928.4634,0.0075791998
928.4634,0.0075400307
928.4634,0.0074331055
928.4634,0.0073465155
928.4634,0.0073179421
928.4634,0.0072068565
928.4634,0.0071897187
928.4634,0.0071393802
928.4634,0.0070975033
928.4634,0.0070283601
928.4634,0.0070175936
928.4634,0.0070035136
928.4634,0.0069774462
928.4634,0.006961067
928.4634,0.0068479254
928.4634,0.0068406584
928.4634,0.0067938724
928.4634,0.0067929728
928.4634,0.0067751379
928.4634,0.0067550415
928.4634,0.0067329497
928.4634,0.0066922254
928.4634,0.0066857894
928.4634,0.0066296659
928.4634,0.0066210522
928.4634,0.0065204723
928.4634,0.0065108702
928.4634,0.0065074791
928.4634,0.0062628568
928.4634,0.0062549349
928.4634,0.0062348929
928.4634,0.0061698364
928.4634,0.0061571638
928.4634,0.0061460373
928.4634,0.0060788546
928.4634,0.0060360951
928.4634,0.0060263323
928.4634,0.0059063328
928.4634,0.0058959501
928.4634,0.0058940434
928.4634,0.0058577225
928.4634,0.0058559218
928.4634,0.0058223045
928.4634,0.0057844679
928.4634,0.0057806035
928.4634,0.0057805135
928.4634,0.0057410667
928.4634,0.0056946948
928.4634,0.0056232756
928.4634,0.0056183896
928.4634,0.0056109545
928.4634,0.0055662285
928.4634,0.0055260554
928.4634,0.005501296
928.4634,0.0054412432
928.4634,0.005407371
928.4634,0.0053587155
928.4634,0.0053517114
928.4634,0.0053420883
928.4634,0.0052873379
928.4634,0.0052656628
928.4634,0.0052074182
928.4634,0.0052012269
928.4634,0.0051780836
928.4634,0.0051432619
928.4634,0.0050985694
928.4634,0.005058725
928.4634,0.0049003403
928.4634,0.0045004974
928.4634,0.004442027
928.4634,0.0044207608
928.4634,0.0044127407
928.4634,0.0043793917
928.4634,0.0043354062
928.4634,0.0042931383
928.4634,0.004185489
928.4634,0.0040754766
928.4634,0.0039458187
928.4634,0.0038906457
928.4634,0.0038650165
928.4634,0.003830625
928.4634,0.0038218205
928.4634,0.0038181035
928.4634,0.0038015206
928.4634,0.0037374004
928.4634,0.0037313092
928.4634,0.0036463764
928.4634,0.0036423843
928.4634,0.0036054126
928.4634,0.0035889863
928.4634,0.0035615493
928.4634,0.0035190951
928.4634,0.0033678969
928.4634,0.0033358608
928.4634,0.0033108856
928.4634,0.0031625062
928.4634,0.0031265161
928.4634,0.0030943583
928.4634,0.0030709837
928.4634,0.002980044
928.4634,0.0029594525
928.4634,0.002952738
928.4634,0.0029088076
928.4634,0.002894924
928.4634,0.0028613511
928.4634,0.0027411914
928.4634,0.0026216316
928.4634,0.0025913034
928.4634,0.0025767723
928.4634,0.0024218653
928.4634,0.0023819837
928.4634,0.0023740703
928.4634,0.0023618983
928.4634,0.0022261883
928.4634,0.0022225205
928.4634,0.0021621802
928.4634,0.0021164703
928.4634,0.0020240528
928.4634,0.0020124924
928.4634,0.0019913321
928.4634,0.0018628526
928.4634,0.0018563548
928.4634,0.001846626
928.4634,0.0017787781
928.4634,0.0015992567
928.4634,0.0015372686
928.4634,0.0014982424
928.4634,0.0014220857
928.4634,0.0013773809
928.4634,0.001339837
928.4634,0.0013336633
928.4634,0.001287486
928.4634,0.0012690633
928.4634,0.0011526844
928.4634,0.0011496025
928.4634,0.0011434686
928.4634,0.0010507441
928.4634,0.0009371989
928.4634,0.00077610644
928.4634,0.00064315838
928.4634,0.00059697497
928.4634,0.00059081717
928.4634,0.00056738005
928.4634,0.00053789099
928.4634,0.00051496083
928.4634,0.00051333415
928.4634,0.00051025357
928.4634,0.00050882978
928.4634,0.00048217661
928.4634,0.00042758419
928.4634,0.00041499395
928.4634,0.00040762705
928.4634,0.0003552339
928.4634,0.00032593545
928.4634,0.00029865847
928.4634,0.00025585134
928.4634,0.00024892162
928.4634,0.00021685373
928.4634,0.00020204525
928.4634,0.00017577401
928.4634,0.00015553429
928.4634,0.00013079596
928.4634,0.00012679484
928.4634,0.00012522644
928.4634,7.3914512e-05
928.4634,1.3614835e-05
928.4634,-8.288585e-06
928.4634,-7.3386121e-05
928.4634,-7.7205415e-05
928.4634,-0.00014880958
928.4634,-0.00022946647
928.4634,-0.00024820527
928.4634,-0.0004068097
928.4634,-0.00043863737
928.4634,-0.00052946597
928.4634,-0.00065148865
928.4634,-0.00065331663
928.4634,-0.00067602344
928.4634,-0.00072768342
928.4634,-0.00074136722
928.4634,-0.00075483377
928.4634,-0.00083435434
928.4634,-0.0010251561
928.4634,-0.0011102694
928.4634,-0.0011550849
928.4634,-0.0011952331
928.4634,-0.0012940632
928.4634,-0.0012951729
928.4634,-0.0013320142
928.4634,-0.0014027391
928.4634,-0.0014612928
928.4634,-0.0014972105
928.4634,-0.001540382
928.4634,-0.0015619077
928.4634,-0.0015698683
928.4634,-0.0016644686
928.4634,-0.0016828873
928.4634,-0.0017064787
928.4634,-0.0019452153
928.4634,-0.0019469449
928.4634,-0.0019782463
928.4634,-0.0020171312
928.4634,-0.0020506648
928.4634,-0.0020544853
928.4634,-0.0020981994
928.4634,-0.0022980918
928.4634,-0.0023163838
928.4634,-0.0023586372
928.4634,-0.0023846522
928.4634,-0.0024076233
928.4634,-0.0024758951
928.4634,-0.0024916483
928.4634,-0.0025663563
928.4634,-0.0025950421
928.4634,-0.0026348186
928.4634,-0.002779831
928.4634,-0.0028091643
928.4634,-0.0028454645
928.4634,-0.0028534132
928.4634,-0.0029461005
928.4634,-0.0029519224
928.4634,-0.0030132473
928.4634,-0.0030449291
928.4634,-0.003128207
928.4634,-0.0031791133
928.4634,-0.0032047085
928.4634,-0.0032344543
928.4634,-0.0033337018
928.4634,-0.0033861171
928.4634,-0.0034284004
928.4634,-0.0035482341
928.4634,-0.0035548067
928.4634,-0.0035635379
928.4634,-0.0035845269
928.4634,-0.0035952763
928.4634,-0.0036806189
928.4634,-0.0039292409
928.4634,-0.0039555885
928.4634,-0.0039826549
928.4634,-0.0039930229
928.4634,-0.0040488658
928.4634,-0.0040733072
928.4634,-0.0041242593
928.4634,-0.0041596351
928.4634,-0.004192908
928.4634,-0.0043037055
928.4634,-0.0043059279
928.4634,-0.0043699782
928.4634,-0.0044108018
928.4634,-0.004445329
928.4634,-0.0045993641
928.4634,-0.0046373077
928.4634,-0.0047072673
928.4634,-0.0047874244
928.4634,-0.0048043178
928.4634,-0.0048202171
928.4634,-0.0049396232
928.4634,-0.0049849452
928.4634,-0.0050621005
928.4634,-0.0050650869
928.4634,-0.0050805516
928.4634,-0.0050919318
928.4634,-0.0051383494
928.4634,-0.0052605106
928.4634,-0.0053016427
928.4634,-0.0053973426
928.4634,-0.0054013624
928.4634,-0.0054145351
928.4634,-0.0054405174
928.4634,-0.0055089394
928.4634,-0.005640711
928.4634,-0.0056725986
928.4634,-0.0057396812
928.4634,-0.0057901406
928.4634,-0.0059505546
928.4634,-0.0060113647
928.4634,-0.0060193122
928.4634,-0.006070893
928.4634,-0.0060797252
928.4634,-0.0061979344
928.4634,-0.0062179001
928.4634,-0.0062642341
928.4634,-0.0062703305
928.4634,-0.0063362739
928.4634,-0.0063556051
928.4634,-0.0063691681
928.4634,-0.0063886311
928.4634,-0.0064189292
928.4634,-0.006437525
928.4634,-0.0064603178
928.4634,-0.0065048065
928.4634,-0.006572384
928.4634,-0.0065826602
928.4634,-0.0066208173
928.4634,-0.0068593573
928.4634,-0.0069322724
928.4634,-0.0070736606
928.4634,-0.0071293812
928.4634,-0.0071449649
928.4634,-0.0071505509
928.4634,-0.0072053838
928.4634,-0.0072414951
928.4634,-0.0072872811
928.4634,-0.0073460172
928.4634,-0.0073480333
928.4634,-0.0073685036
928.4634,-0.0073831523
928.4634,-0.0073922802
928.4634,-0.0074046648
928.4634,-0.0074388355
928.4634,-0.0074625622
928.4634,-0.0074819231
928.4634,-0.0074853884
928.4634,-0.0076154395
928.4634,-0.0077193639
928.4634,-0.0077599992
928.4634,-0.0077691831
928.4634,-0.0078178241
928.4634,-0.0079148487
928.4634,-0.0080963499
928.4634,-0.0082335311
928.4634,-0.0084039058
928.4634,-0.0084557071
928.4634,-0.0084593166
928.4634,-0.0084865697
928.4634,-0.0084958902
928.4634,-0.0086628587
928.4634,-0.0087212551
928.4634,-0.0089499058
928.4634,-0.0090150284
928.4634,-0.009039536
928.4634,-0.0090769654
928.4634,-0.0091378172
928.4634,-0.0092145321
928.4634,-0.009302946
928.4634,-0.0093534698
928.4634,-0.0093664901
928.4634,-0.0093996966
928.4634,-0.0094212194
928.4634,-0.0096141913
928.4634,-0.0096569405
928.4634,-0.0097268546
928.4634,-0.0099884748
928.4634,-0.0099947677
928.7964,0.0099999666
928.7964,0.0099938979
928.7964,0.009993371
928.7964,0.0099853361
928.7964,0.009980944
928.7964,0.0099755709
928.7964,0.0099731236
928.7964,0.0099606938
928.7964,0.0099594044
928.7964,0.0099562113
928.7964,0.0099495021
928.7964,0.0099104545
928.7964,0.0098965771
928.7964,0.0098802963
928.7964,0.0098772938
928.7964,0.0098657741
928.7964,0.0098472815
928.7964,0.0098323724
928.7964,0.0098314028
928.7964,0.0098264473
928.7964,0.0098126843
928.7964,0.009800335
928.7964,0.009799284
928.7964,0.0097926451
928.7964,0.0097802214
928.7964,0.0097789553
928.7964,0.0097783093
928.7964,0.0097678837
928.7964,0.0097625548
928.7964,0.0097579888
928.7964,0.0097556508
928.7964,0.0097546477
928.7964,0.0097385051
928.7964,0.0097299013
928.7964,0.0097162519
928.7964,0.0097144919
928.7964,0.009693819
928.7964,0.0096895883
928.7964,0.0096854239
928.7964,0.0096809999
928.7964,0.009680841
928.7964,0.0096564008
928.7964,0.0096319463
928.7964,0.009629924
928.7964,0.0096290715
928.7964,0.0096210038
928.7964,0.0096210025
928.7964,0.0096098191
928.7964,0.0095846154
928.7964,0.0095747328
928.7964,0.0095715433
928.7964,0.0095690819
928.7964,0.0095621602
928.7964,0.0095316627
928.7964,0.0095251389
928.7964,0.009523348
928.7964,0.0095040854
928.7964,0.009500214
928.7964,0.0094747407
928.7964,0.0094531463
928.7964,0.0094481842
928.7964,0.009413416
928.7964,0.0094065649
928.7964,0.0093995329
928.7964,0.0093891039
928.7964,0.0093805984
928.7964,0.0093668007
928.7964,0.0093511656
928.7964,0.0093455363
928.7964,0.0093336697
928.7964,0.0093237583
928.7964,0.0092818325
928.7964,0.0092744084
928.7964,0.0092574414
928.7964,0.0092526303
928.7964,0.0092489815
928.7964,0.0092454385
928.7964,0.0092120728
928.7964,0.0091911036
928.7964,0.0091506207
928.7964,0.0091436484
928.7964,0.0091419435
928.7964,0.0091258963
928.7964,0.0091147986
928.7964,0.0091028066
928.7964,0.0090988871
928.7964,0.0090866811
928.7964,0.0090842486
928.7964,0.0090815471
928.7964,0.0090758826
928.7964,0.0090742757
928.7964,0.0090714246
928.7964,0.0090417254
928.7964,0.0090346853
928.7964,0.0090161568
928.7964,0.0089916785
928.7964,0.0089812861
928.7964,0.008967051
928.7964,0.0089346308
928.7964,0.0088995428
928.7964,0.0088848875
928.7964,0.0088469984
928.7964,0.0088382731
928.7964,0.0088328714
928.7964,0.0087751292
928.7964,0.0087665239
928.7964,0.0087459367
928.7964,0.0087436269
928.7964,0.0087340217
928.7964,0.0087318902
928.7964,0.0087312049
928.7964,0.0087278815
928.7964,0.0086355568
928.7964,0.0086219675
928.7964,0.0086202678
928.7964,0.0086133481
928.7964,0.0085950567
928.7964,0.0085940786
928.7964,0.0085857067
928.7964,0.0085815122
928.7964,0.008545134
928.7964,0.008534621
928.7964,0.0085055076
928.7964,0.0084753967
928.7964,0.0084727288
928.7964,0.008467919
928.7964,0.0084121404
928.7964,0.0084105872
928.7964,0.0084099922
928.7964,0.008362704
928.7964,0.008357138
928.7964,0.0083075171
928.7964,0.0082712067
928.7964,0.0082582523
928.7964,0.0082412454
928.7964,0.0082260309
928.7964,0.0082150666
928.7964,0.0081913185
928.7964,0.0081840687
928.7964,0.0081742575
928.7964,0.0081704074
928.7964,0.0081673828
928.7964,0.0081589871
928.7964,0.0081421635
928.7964,0.0080799346
928.7964,0.0080699026
928.7964,0.00805485
928.7964,0.0080492041
928.7964,0.0079641907
928.7964,0.0079609113
928.7964,0.0079338074
928.7964,0.0079275983
928.7964,0.0079098904
928.7964,0.007870565
928.7964,0.0078662326
928.7964,0.0078534577
928.7964,0.0077992401
928.7964,0.0077921962
928.7964,0.007779019
928.7964,0.0077704734
928.7964,0.0077423866
928.7964,0.0077150853
928.7964,0.0077101864
928.7964,0.0076972963
928.7964,0.0076815426
928.7964,0.0076620806
928.7964,0.0076237206
928.7964,0.0076052834
928.7964,0.0075868336
928.7964,0.0075383964
928.7964,0.0075140825
928.7964,0.0074968527
928.7964,0.0074772933
928.7964,0.007449897
928.7964,0.0074384043
928.7964,0.0074282878
928.7964,0.0073487341
928.7964,0.0073481572
928.7964,0.0073280392
928.7964,0.0072937129
928.7964,0.0072898895
928.7964,0.0072850454
928.7964,0.0072162213
928.7964,0.0072098941
928.7964,0.0071587722
928.7964,0.0071267864
928.7964,0.0071184927
928.7964,0.0070557947
928.7964,0.0070249876
928.7964,0.0070088216
928.7964,0.0069880205
928.7964,0.006914046
928.7964,0.0069019535
928.7964,0.0068681001
928.7964,0.0068391936
928.7964,0.0068286106
928.7964,0.0068173358
928.7964,0.0068079291
928.7964,0.0067515285
928.7964,0.0067299987
928.7964,0.0067271039
928.7964,0.0067125326
928.7964,0.006695276
928.7964,0.0066750253
928.7964,0.0066319909
928.7964,0.0066040654
928.7964,0.0065543985
928.7964,0.0065167431
928.7964,0.0064184472
928.7964,0.0064073964
928.7964,0.0063921763
928.7964,0.0063846162
928.7964,0.0063634891
928.7964,0.0063391407
928.7964,0.0062667334
928.7964,0.0060400912
928.7964,0.0060097306
928.7964,0.0059555815
928.7964,0.0059262868
928.7964,0.0059257189
928.7964,0.0059214282
928.7964,0.0058737177
928.7964,0.0058671652
928.7964,0.0058665617
928.7964,0.0057859618
928.7964,0.0057701107
928.7964,0.0057693169
928.7964,0.0056974388
928.7964,0.0056965015
928.7964,0.0056808912
928.7964,0.0054577582
928.7964,0.0054404546
928.7964,0.0054352188
928.7964,0.0053933243
928.7964,0.0053107366
928.7964,0.0052280436
928.7964,0.0051835693
928.7964,0.0051651914
928.7964,0.0051124066
928.7964,0.0049508033
928.7964,0.0049501501
928.7964,0.0049201949
928.7964,0.004879849
928.7964,0.0048323967
928.7964,0.0047720825
928.7964,0.0045948697
928.7964,0.0045216057
928.7964,0.0044398221
928.7964,0.0042693812
928.7964,0.004164591
928.7964,0.0040548378
928.7964,0.003875246
928.7964,0.0035093768
928.7964,0.0034786966
928.7964,0.0034191253
928.7964,0.0030967973
928.7964,0.0029402029
928.7964,0.0027520059
928.7964,0.0025760325
928.7964,0.0024477805
928.7964,0.0023855117
928.7964,0.0023298618
928.7964,0.0020121563
928.7964,0.0019951356
928.7964,0.0019743782
928.7964,0.0016613484
928.7964,0.001642857
928.7964,0.0015907299
928.7964,0.0015606218
928.7964,0.0012990229
928.7964,0.0011665263
928.7964,0.00076856365
928.7964,0.00065418167
928.7964,0.00063866477
928.7964,0.00062897633
928.7964,0.00042962188
928.7964,0.00026625414
928.7964,0.00013065563
928.7964,0.00012462226
928.7964,-1.927788e-06
928.7964,-0.0006571349
928.7964,-0.00066742234
928.7964,-0.00072422547
928.7964,-0.0008913315
928.7964,-0.00092557613
928.7964,-0.0013380735
928.7964,-0.0014781344
928.7964,-0.0015846355
928.7964,-0.0016858256
928.7964,-0.0016955896
928.7964,-0.0018112726
928.7964,-0.0018547235
928.7964,-0.0019345672
928.7964,-0.0019720111
928.7964,-0.0021783518
928.7964,-0.0024457607
928.7964,-0.0027480912
928.7964,-0.0027985708
928.7964,-0.0029938262
928.7964,-0.0034770152
928.7964,-0.0035541168
928.7964,-0.0036420298
928.7964,-0.0038641557
928.7964,-0.0040247543
928.7964,-0.0042946058
928.7964,-0.0047351762
928.7964,-0.006598773
928.7964,-0.0068507992
928.7964,-0.0073253744
928.7964,-0.007561085
928.7964,-0.0087820941
928.7964,-0.0088884529
928.7964,-0.0095812511
934.1269,0.0099992198
934.1269,0.0099911346
934.1269,0.0099901211
934.1269,0.0099884205
934.1269,0.0099840079
934.1269,0.0099781884
934.1269,0.009972954
934.1269,0.0099709842
934.1269,0.0099626971
934.1269,0.009958522
934.1269,0.009953216
934.1269,0.00994789
934.1269,0.0099458723
934.1269,0.0099413621
934.1269,0.0099385088
934.1269,0.0099381706
934.1269,0.0099289622
934.1269,0.0099234858
934.1269,0.0099163574
934.1269,0.0099149264
934.1269,0.0099146898
934.1269,0.0099145332
934.1269,0.0098967723
934.1269,0.0098844322
934.1269,0.0098719714
934.1269,0.009862854
934.1269,0.0098585794
934.1269,0.0098486287
934.1269,0.0098455559
934.1269,0.0098425837
