Unique MASCOT (mz),Difference (mz)
1032.4882,0.0016500543
1032.4882,0.0016443266
1032.4882,0.0016114695
1032.4882,0.0015930274
1032.4882,0.0015804506
1032.4882,0.0015009778
1032.4882,0.0014701817
1032.4882,0.001460054
1032.4882,0.001409323
1032.4882,0.0013962305
1032.4882,0.0013952619
1032.4882,0.0013898836
1032.4882,0.0013279285
1032.4882,0.001295853
1032.4882,0.0012867165
1032.4882,0.0012779944
1032.4882,0.0012657377
1032.4882,0.0012518344
1032.4882,0.0011574469
1032.4882,0.0011263781
1032.4882,0.0011123087
1032.4882,0.0010902974
1032.4882,0.0010370951
1032.4882,0.0010335837
1032.4882,0.0010174947
1032.4882,0.0010154168
1032.4882,0.00099728396
1032.4882,0.00099261488
1032.4882,0.00093359893
1032.4882,0.00092597116
1032.4882,0.00089545535
1032.4882,0.00088759258
1032.4882,0.00087511316
1032.4882,0.00083957829
1032.4882,0.00083082782
1032.4882,0.00082530978
1032.4882,0.00079424845
1032.4882,0.00079361062
1032.4882,0.0007633244
1032.4882,0.00075122209
1032.4882,0.00069844164
1032.4882,0.00067981181
1032.4882,0.00067370111
1032.4882,0.00061832146
1032.4882,0.00061064838
1032.4882,0.00060773779
1032.4882,0.00057146007
1032.4882,0.00055559338
1032.4882,0.00054212617
1032.4882,0.00049913672
1032.4882,0.00047739208
1032.4882,0.00043536603
1032.4882,0.0004036537
1032.4882,0.00038077631
1032.4882,0.00037237469
1032.4882,0.00036440053
1032.4882,0.00035544585
1032.4882,0.00032435341
1032.4882,0.00031615775
1032.4882,0.00028799126
1032.4882,0.0002506909
1032.4882,0.00023842449
1032.4882,0.0002117448
1032.4882,0.00019071857
1032.4882,0.00017898921
1032.4882,0.00014161139
1032.4882,0.00013937458
1032.4882,8.430712e-05
1032.4882,3.932218e-05
1032.4882,3.539425e-05
1032.4882,1.649e-05
1032.4882,-2.117429e-05
1032.4882,-8.128755e-05
1032.4882,-0.00015538504
1032.4882,-0.00022253045
1032.4882,-0.00029467036
1032.4882,-0.00031855912
1032.4882,-0.00033580474
1032.4882,-0.0003489058
1032.4882,-0.00046423003
1032.4882,-0.00047898986
1032.4882,-0.00049981439
1032.4882,-0.00064258157
1032.4882,-0.00065403269
1032.4882,-0.00065457136
1032.4882,-0.0006852058
1032.4882,-0.0007130101
1032.4882,-0.00088355208
1032.4882,-0.00088818963
1032.4882,-0.00096891872
1032.4882,-0.0010069034
1032.4882,-0.0010234592
1032.4882,-0.0010642094
1032.4882,-0.0010849284
1032.4882,-0.0011309349
1032.4882,-0.001156149
1032.4882,-0.0011627065
1032.4882,-0.0011940463
1032.4882,-0.0012060013
1032.4882,-0.0012138488
1032.4882,-0.0012151429
1032.4882,-0.0012532831
1032.4882,-0.0013413589
1032.4882,-0.0013778702
1032.4882,-0.0014335031
1032.4882,-0.0014345485
1032.4882,-0.0014875582
1032.4882,-0.0015481562
1032.4882,-0.0015689114
1032.4882,-0.0016788802
1032.4882,-0.0017421245
1032.4882,-0.0018351553
1032.4882,-0.0019211378
1039.9913,0.0015243284
1039.9913,0.0013612873
1039.9913,0.001257949
1039.9913,0.0011907446
1039.9913,0.00084927844
1039.9913,0.00084400511
1039.9913,0.00075171932
1039.9913,0.00049499347
1039.9913,0.00041333861
1039.9913,0.00028373073
1039.9913,0.00020194261
1039.9913,0.0001756115
1039.9913,-0.00046451129
1039.9913,-0.00065204647
1039.9913,-0.0007394093
1039.9913,-0.00075718007
1039.9913,-0.00079415322
1039.9913,-0.00092715897
1039.9913,-0.00094591884
1039.9913,-0.0011483182
1039.9913,-0.0011663535
1039.9913,-0.0013891918
1392.6883,0.0016592722
1392.6883,0.001538337
1392.6883,0.0013710952
1392.6883,-0.0005696506
1392.6883,-0.001117136
1392.6883,-0.0012160027
1392.6883,-0.001756523
1392.6883,-0.0018481239
