Unique MASCOT (mz),Difference (mz),MASCOT RT (mins)
939.4606,-0.00071639304,7.3363333
939.4606,-0.00072062681,4.8050333
939.4606,-0.0007609407,4.7548333
939.4606,-0.00076508577,4.9304333
939.4606,-0.00088818325,5.78745
939.4606,-0.00089939471,5.7519167
939.4606,-0.0011139602,7.4324667
939.4606,-0.0012408556,7.4053
939.4606,-0.0012592709,5.6139667
939.4606,-0.0013402614,4.8092167
939.4606,-0.0013810285,4.72975
939.4606,-0.0014763417,4.7611
939.4606,-0.0014899296,7.5370167
939.4606,-0.0016223193,4.80085
939.4606,-0.0016252545,4.7590167
939.4606,-0.0017620546,4.8405667
939.4606,-0.0019422813,7.3196
944.7914,0.0019454583,7.3781333
944.7914,0.0019039184,5.5993333
944.7914,0.0019029524,5.5763333
944.7914,0.0018328576,5.7163833
944.7914,0.0017744655,7.35095
944.7914,0.0017445964,5.7289167
944.7914,0.0017004271,6.0361667
944.7914,0.0016788444,5.5867833
944.7914,0.001635978,5.6515833
944.7914,0.0015901821,5.6348667
944.7914,0.0014719283,7.3008
944.7914,0.0012138451,5.6139667
944.7914,0.0011534614,5.80625
944.7914,0.0005150794,5.6076833
944.7914,-7.5540542e-05,5.5282667
944.7914,-0.00018011588,5.6244167
944.7914,-0.00055650558,5.5240833
944.7914,-0.00072124874,5.6557667
944.7914,-0.00078189095,5.57425
944.7914,-0.0010878699,5.5847
944.7914,-0.0016274375,5.6265
944.7914,-0.0016471327,5.522
944.7914,-0.0017093773,5.5617
944.7914,-0.0017569056,5.5700667
959.8628,0.0004592136,6.4082667
959.8628,9.2623721e-05,6.7594
965.1928,-0.00018058117,6.6549
965.1928,-0.0010289088,6.3957167
965.1928,-0.0017601629,5.55125
1031.4791,0.0019892597,4.1904833
1031.4791,0.0019791583,4.55835
1031.4791,0.0019786062,4.5980667
1031.4791,0.0019770857,4.2448333
1031.4791,0.0019731741,4.94925
1031.4791,0.0019319776,4.6147833
1031.4791,0.0019288916,4.5291
1031.4791,0.001891841,4.5771667
1031.4791,0.0018822567,4.7841333
1031.4791,0.0018537154,4.527
1031.4791,0.0017830969,4.5688
1031.4791,0.0017591239,4.5729833
1031.4791,0.0017560897,5.01405
1031.4791,0.0017537342,4.7987667
1031.4791,0.0017021266,4.5709
1031.4791,0.0016854046,4.3221667
1031.4791,0.0016821603,4.9346167
1031.4791,0.0016495742,4.7360167
1031.4791,0.0016457744,4.5228167
1031.4791,0.0016356746,4.5353667
1031.4791,0.0016237589,4.4162167
1031.4791,0.0016137286,4.9450667
1031.4791,0.0015924338,4.51865
1031.4791,0.0015607893,4.5855333
1031.4791,0.001528245,4.7966667
1031.4791,0.0015185931,4.8928167
1031.4791,0.0015142793,4.8154833
1031.4791,0.0014996233,4.7736333
1031.4791,0.0014995015,4.7485667
1031.4791,0.0014950156,4.5959833
1031.4791,0.0014932794,4.5562667
1031.4791,0.0014509164,4.7694667
1031.4791,0.0014289985,4.5834333
1031.4791,0.0013941479,4.53955
1031.4791,0.0013826158,4.2113833
1031.4791,0.0013223117,4.2176667
1031.4791,0.0012907499,4.7590167
1031.4791,0.0012500817,4.9952333
1031.4791,0.0012360531,4.7318333
1031.4791,0.0011418718,4.51655
1031.4791,0.0011292909,4.5479
1031.4791,0.0011055427,4.7422833
1031.4791,0.0010831084,5.2606833
1031.4791,0.001073066,5.1352833
1031.4791,0.0010535522,5.0265833
1031.4791,0.001039158,4.9889667
1031.4791,0.0010292668,4.2343833
1031.4791,0.0010125422,5.1164667
1031.4791,0.00095425382,4.5938833
1031.4791,0.00094937238,4.7234833
1031.4791,0.00088395297,4.3159
1031.4791,0.00087403985,4.7757333
1031.4791,0.00084597045,4.6273333
1031.4791,0.00084473364,4.7945833
1031.4791,0.00077459364,4.80085
1031.4791,0.00076112326,4.2469167
1031.4791,0.00075402521,4.8071167
1031.4791,0.00074829141,4.3075333
1031.4791,0.00058159048,6.8618667
1031.4791,0.00057377152,4.7862167
1031.4791,0.00054183643,4.3117167
1031.4791,0.00043088957,5.2962167
1031.4791,0.00041746254,4.75065
1031.4791,0.00040990719,5.0077833
1031.4791,0.00035304282,4.9095333
1031.4791,0.00029293202,4.4141333
1031.4791,0.00028226521,5.6056
1031.4791,0.00024019398,4.80295
1031.4791,0.00023826311,4.7883167
1031.4791,0.00022221864,4.9053667
1031.4791,0.0001930959,4.3807
1031.4791,0.00016082462,4.60225
1031.4791,6.575902e-05,4.2887333
1031.4791,4.376523e-05,4.8468333
1031.4791,8.94497e-06,4.7631833
1031.4791,5.4444099e-06,4.7799167
1031.4791,-5.2882299e-06,4.7778167
1031.4791,-1.668641e-05,4.3430667
1031.4791,-7.30433e-05,5.03495
1031.4791,-9.607336e-05,4.7255667
1031.4791,-9.713065e-05,4.7151167
1031.4791,-0.00017460905,4.3974167
1031.4791,-0.00026164264,4.6315167
1031.4791,-0.00026694921,5.0328667
1031.4791,-0.00031047157,5.37355
1031.4791,-0.00031629629,4.7904
1031.4791,-0.00034888759,5.6097833
1031.4791,-0.00043437595,4.6294167
1031.4791,-0.00044601804,4.7464667
1031.4791,-0.00046534874,4.6356833
1031.4791,-0.0004662232,4.9032667
1031.4791,-0.00047310527,4.2511
1031.4791,-0.00053631105,4.4016
1031.4791,-0.00054429895,4.30335
1031.4791,-0.00059584027,4.7193
1031.4791,-0.00059893397,5.2523167
1031.4791,-0.00062001956,4.8698333
1031.4791,-0.00062756383,4.8175667
1031.4791,-0.00062970661,4.8907333
1031.4791,-0.00063837748,4.8050333
1031.4791,-0.00066920386,4.2657333
1031.4791,-0.00066981617,4.6064333
1031.4791,-0.00070342073,4.72975
1031.4791,-0.00072958227,4.9137167
1031.4791,-0.00073578562,4.8092167
1031.4791,-0.00073597429,4.7339333
1031.4791,-0.00074458054,4.3702333
1031.4791,-0.00077443355,4.9409
1031.4791,-0.00079137696,4.6085167
1031.4791,-0.00081060032,4.8280167
1031.4791,-0.00083817986,4.8593833
1031.4791,-0.00088921622,4.3179833
1031.4791,-0.00091529479,4.8196667
1031.4791,-0.00096358102,4.897
1031.4791,-0.00097168451,5.2627833
1031.4791,-0.00098831723,4.9325333
1031.4791,-0.00099571695,4.7548333
1031.4791,-0.0010347421,4.8405667
1031.4791,-0.0010894098,4.6127
1031.4791,-0.0010933245,4.88655
1031.4791,-0.0011008465,4.782
1031.4791,-0.0011274696,5.3568333
1031.4791,-0.0011352044,4.7172
1031.4791,-0.0012130396,5.33175
1031.4791,-0.0012583091,4.6106167
1031.4791,-0.0012995886,4.2782667
1031.4791,-0.00130082,4.2260167
1031.4791,-0.0013395186,6.6946167
1031.4791,-0.0013817969,4.32425
1031.4791,-0.0014647481,5.0307667
1031.4791,-0.0014805406,5.2544167
1031.4791,-0.0015497914,4.8489333
1031.4791,-0.0015557307,4.6210667
1031.4791,-0.0015763908,4.6398667
1031.4791,-0.0015791047,4.8510167
1031.4791,-0.0015802173,4.8113
1031.4791,-0.0015869864,5.3129333
1031.4791,-0.0016211248,4.7402
1031.4791,-0.0016804944,4.95135
1031.4791,-0.0017849615,4.9555167
1031.4791,-0.0017859043,4.82385
1031.4791,-0.0017920272,4.30545
1031.4791,-0.0017924947,4.9011833
1031.4791,-0.0018323145,5.0098667
1031.4791,-0.0018690811,5.3045833
1031.4791,-0.0018704575,4.4183167
1031.4791,-0.0019705299,4.6189667
1031.4791,-0.0019828114,4.8761
1031.4791,-0.0019867427,5.3254833
1031.9947,0.0019673409,6.2724
1031.9947,0.0018187171,5.8835833
1031.9947,0.0017660733,7.5642
1031.9947,0.0017089125,6.6193667
1031.9947,0.001705343,6.3936333
1031.9947,0.0017019596,5.9086667
1031.9947,0.001658967,6.1616167
1031.9947,0.0016111079,6.4814167
1031.9947,0.0014237246,6.2097
1031.9947,0.0013555475,6.3163
1031.9947,0.0013378433,5.8877667
1031.9947,0.0012373884,7.0458
1031.9947,0.001224378,6.3309167
1031.9947,0.0011826093,6.23895
1031.9947,0.0011204862,5.78535
1031.9947,0.001091207,6.1177333
1031.9947,0.0010559252,5.7832667
1031.9947,0.00099883665,6.25985
1031.9947,0.0008977392,6.6611667
1031.9947,0.00086534253,5.7999833
1031.9947,0.00080379234,6.0863333
1031.9947,0.00079317886,6.41035
1031.9947,0.00032321116,6.6967
1031.9947,0.00029634378,6.1219
1031.9947,0.00021128074,6.3810833
1031.9947,0.0001480632,6.1532667
1031.9947,0.00012942945,5.7707167
1031.9947,-0.00013643851,5.9191167
1031.9947,-0.00026028156,5.8856833
1031.9947,-0.00028188431,7.3885833
1031.9947,-0.00039089421,7.0687833
1031.9947,-0.00047688959,6.0675167
1031.9947,-0.0005679461,5.7958
1031.9947,-0.00060615504,6.4563333
1031.9947,-0.00065273495,6.3121167
1031.9947,-0.00067338779,5.8167
1031.9947,-0.00095190759,5.7937167
1031.9947,-0.00097627986,6.5963667
1031.9947,-0.0012887315,6.3999
1031.9947,-0.001437748,6.6256333
1031.9947,-0.0014666718,7.2736167
1031.9947,-0.0015352043,6.49605
1031.9947,-0.001629788,6.3727333
1031.9947,-0.0017269956,5.7289167
1031.9947,-0.0018013924,5.8125333
1031.9947,-0.0018400727,5.7916167
1031.9947,-0.0019382538,6.3142
1032.4882,0.0019928603,6.5065
1032.4882,0.0019897536,5.3192167
1032.4882,0.0019457425,5.22725
1032.4882,0.001934985,6.3957167
1032.4882,0.00193284,6.6319
1032.4882,0.0019268584,4.7339333
1032.4882,0.0019249111,5.1499
1032.4882,0.0019241407,5.3338333
1032.4882,0.0018768575,7.0959667
1032.4882,0.0018702329,5.11855
1032.4882,0.0018561639,5.7832667
1032.4882,0.0018349364,5.7184667
1032.4882,0.0018311356,7.39485
1032.4882,0.0018020137,5.2188833
1032.4882,0.0017861303,5.6286
1032.4882,0.0017539521,5.2983
1032.4882,0.0017529847,5.3714667
1032.4882,0.0017098215,5.3589167
1032.4882,0.0017002536,5.3004
1032.4882,0.001694493,5.3233833
1032.4882,0.0016671735,7.2171833
1032.4882,0.0016500543,5.24815
1032.4882,0.0016443266,7.20255
1032.4882,0.0016114695,5.0474833
1032.4882,0.0015930274,5.2795
1032.4882,0.0015804506,6.4375167
1032.4882,0.0015009778,6.47305
1032.4882,0.0014701817,5.2314167
1032.4882,0.001460054,5.1729
1032.4882,0.001409323,4.6356833
1032.4882,0.0013962305,5.2544167
1032.4882,0.0013952619,5.1039167
1032.4882,0.0013898836,4.6315167
1032.4882,0.0013279285,5.1666333
1032.4882,0.001295853,6.5085833
1032.4882,0.0012867165,5.16245
1032.4882,0.0012779944,7.1022333
1032.4882,0.0012657377,6.8535
1032.4882,0.0012518344,7.2004667
1032.4882,0.0011574469,5.07675
1032.4882,0.0011263781,5.2063333
1032.4882,0.0011123087,4.7234833
1032.4882,0.0010902974,5.129
1032.4882,0.0010370951,4.7318333
1032.4882,0.0010335837,5.1018333
1032.4882,0.0010174947,5.63695
1032.4882,0.0010154168,5.2502333
1032.4882,0.00099728396,5.8480667
1032.4882,0.00099261488,4.7151167
1032.4882,0.00093359893,5.63905
1032.4882,0.00092597116,6.4396167
1032.4882,0.00089545535,6.66535
1032.4882,0.00088759258,6.36855
1032.4882,0.00087511316,4.7172
1032.4882,0.00083957829,5.2397833
1032.4882,0.00083082782,5.1352833
1032.4882,0.00082530978,5.30875
1032.4882,0.00079424845,5.1311
1032.4882,0.00079361062,5.2335167
1032.4882,0.0007633244,4.7255667
1032.4882,0.00075122209,6.5963667
1032.4882,0.00069844164,5.07885
1032.4882,0.00067981181,6.9977167
1032.4882,0.00067370111,7.1691167
1032.4882,0.00061832146,5.1436333
1032.4882,0.00061064838,4.72975
1032.4882,0.00060773779,6.6987833
1032.4882,0.00057146007,4.6398667
1032.4882,0.00055559338,5.1457333
1032.4882,0.00054212617,4.7130333
1032.4882,0.00049913672,5.6432167
1032.4882,0.00047739208,5.22515
1032.4882,0.00043536603,6.5566667
1032.4882,0.0004036537,4.6377833
1032.4882,0.00038077631,6.0382667
1032.4882,0.00037237469,6.3372
1032.4882,0.00036440053,4.6336
1032.4882,0.00035544585,4.7213833
1032.4882,0.00032435341,5.91285
1032.4882,0.00031615775,5.1791667
1032.4882,0.00028799126,7.28825
1032.4882,0.0002506909,5.7414667
1032.4882,0.00023842449,7.14195
1032.4882,0.0002117448,7.1774833
1032.4882,0.00019071857,5.0663
1032.4882,0.00017898921,6.6068167
1032.4882,0.00014161139,5.7999833
1032.4882,0.00013937458,7.2192833
1032.4882,8.430712e-05,5.7101167
1032.4882,3.932218e-05,6.5044
1032.4882,3.539425e-05,5.0746667
1032.4882,1.649e-05,7.3217
1032.4882,-2.117429e-05,7.0917833
1032.4882,-8.128755e-05,4.70675
1032.4882,-0.00015538504,6.3539167
1032.4882,-0.00022253045,5.2230667
1032.4882,-0.00029467036,6.3413667
1032.4882,-0.00031855912,5.2356
1032.4882,-0.00033580474,4.2448333
1032.4882,-0.0003489058,4.72765
1032.4882,-0.00046423003,6.0863333
1032.4882,-0.00047898986,4.64405
1032.4882,-0.00049981439,4.7109333
1032.4882,-0.00064258157,4.7004833
1032.4882,-0.00065403269,7.3655833
1032.4882,-0.00065457136,7.1879333
1032.4882,-0.0006852058,6.5712833
1032.4882,-0.0007130101,5.8564167
1032.4882,-0.00088355208,5.1645333
1032.4882,-0.00088818963,6.6193667
1032.4882,-0.00096891872,4.6482333
1032.4882,-0.0010069034,5.2439667
1032.4882,-0.0010234592,7.2945167
1032.4882,-0.0010642094,5.3442833
1032.4882,-0.0010849284,5.9295667
1032.4882,-0.0011309349,4.6461333
1032.4882,-0.001156149,6.41035
1032.4882,-0.0011627065,6.3497333
1032.4882,-0.0011940463,5.6474
1032.4882,-0.0012060013,4.6984
1032.4882,-0.0012138488,4.7193
1032.4882,-0.0012151429,6.6737
1032.4882,-0.0012532831,4.70885
1032.4882,-0.0013413589,4.6419667
1032.4882,-0.0013778702,6.4667833
1032.4882,-0.0014335031,6.5462167
1032.4882,-0.0014345485,5.7205667
1032.4882,-0.0014875582,6.6360833
1032.4882,-0.0015481562,5.24605
1032.4882,-0.0015689114,4.7046667
1032.4882,-0.0016788802,7.4638667
1032.4882,-0.0017421245,5.6411333
1032.4882,-0.0018351553,4.6900333
1032.4882,-0.0019211378,4.6963
1039.9913,0.0015243284,6.7677667
1039.9913,0.0013612873,7.1774833
1039.9913,0.001257949,4.9346167
1039.9913,0.0011907446,6.34555
1039.9913,0.00084927844,6.6151833
1039.9913,0.00084400511,4.9429833
1039.9913,0.00075171932,7.33005
1039.9913,0.00049499347,4.9471667
1039.9913,0.00041333861,4.94925
1039.9913,0.00028373073,5.78745
1039.9913,0.00020194261,4.9409
1039.9913,0.0001756115,6.4354333
1039.9913,-0.00046451129,4.9597
1039.9913,-0.00065204647,6.5671167
1039.9913,-0.0007394093,4.9618
1039.9913,-0.00075718007,6.3978
1039.9913,-0.00079415322,4.97225
1039.9913,-0.00092715897,6.9977167
1039.9913,-0.00094591884,6.60265
1039.9913,-0.0011483182,4.9659667
1039.9913,-0.0011663535,4.9555167
1039.9913,-0.0013891918,6.1365333
1392.6883,0.0016592722,5.76445
1392.6883,0.001538337,5.7623667
1392.6883,0.0013710952,5.6327667
1392.6883,-0.0005696506,5.7602667
1392.6883,-0.001117136,5.74355
1392.6883,-0.0012160027,5.7456333
1392.6883,-0.001756523,5.7561
1392.6883,-0.0018481239,5.6286
