Unique MASCOT RT (mins),Difference RT (mins)
3.8402,0.0302
3.8402,-0.030417
3.8402,-0.051317
3.8402,-0.0095167
3.8402,-0.0367
3.8402,-0.019967
3.8402,-0.06595
3.8402,-0.0011667
3.8402,0.046917
3.8402,-0.093133
3.8402,-0.022067
3.8402,0.097083
3.8402,-0.059683
3.8402,-0.0973
3.8402,-0.0764
3.8402,-0.0053333
3.8402,-0.0994
3.8402,0.0929
3.8402,0.0030167
3.8402,0.08035
3.8402,-0.032517
3.8402,-0.0555
3.8402,0.0699
3.8402,-0.04505
3.8402,-0.049233
3.8402,0.072
3.8402,0.036467
3.8402,0.063633
3.8402,0.0511
3.8402,0.074083
3.8402,0.0072
3.8402,-0.028333
3.8402,-0.095217
3.8402,-0.0074333
3.8402,-0.08895
3.8402,-0.091033
3.8402,-0.070133
3.8402,0.00093333
3.8402,-0.08685
3.8402,0.015567
3.8402,-0.0785
3.8402,0.06155
3.8402,-0.017883
3.8402,-0.042967
3.8402,0.078267
3.8402,0.0281
3.8402,-0.053417
3.8402,0.088717
3.8402,-0.04715
3.8402,0.094983
3.8402,0.019733
3.8402,0.0092833
3.8541,-0.0479
3.8541,0.039883
3.8541,0.00225
3.8541,0.081683
3.8541,0.058683
3.8541,-0.027
3.8541,0.04615
3.8541,-0.054183
3.8541,-0.087617
3.8541,-0.043733
3.8541,0.0566
3.8541,0.037783
3.8541,-0.095983
3.8541,-0.066717
3.8541,-0.020733
3.8541,0.073317
3.8541,0.062867
3.8541,0.027333
3.8541,0.02525
3.8541,-0.05
3.8541,0.069133
3.8541,0.079583
3.8541,0.0984
3.8541,-0.0019167
3.8541,-0.024917
3.8541,0.00016667
3.8541,-0.0709
3.8541,0.0357
3.8541,-0.06045
3.8541,-0.010283
3.8541,-0.012383
3.8541,0.052417
3.8541,0.031517
3.8541,0.010617
3.8541,0.054517
3.8541,0.048233
3.8541,0.096317
3.8541,0.06705
3.8541,0.071233
3.8541,-0.058367
3.8541,0.09005
3.8541,-0.068817
3.8541,0.018983
3.8541,0.044067
3.8541,-0.01655
3.8541,-0.03745
3.8541,0.00435
3.8541,-0.022833
3.8541,-0.0061
3.8541,-0.052083
3.8541,0.0127
3.8541,0.060783
3.8541,-0.079267
3.8541,-0.0918
3.8541,-0.0082
3.8541,-0.045817
3.8541,-0.083433
3.8541,-0.062533
3.8541,-0.093883
3.8541,0.0085333
3.8541,-0.085533
3.8541,0.016883
3.8541,-0.098067
3.8541,0.094217
3.8541,-0.01865
3.8541,-0.041633
3.8541,0.083767
3.8541,-0.031183
3.8541,-0.035367
3.8541,0.085867
3.8541,0.050333
3.8541,0.0775
3.8541,0.064967
3.8541,0.08795
3.8541,0.021067
3.8541,-0.014467
3.8541,-0.08135
3.8541,0.0064333
3.8541,-0.075083
3.8541,-0.077167
3.8541,-0.056267
3.8541,0.0148
3.8541,-0.072983
3.8541,0.029433
3.8541,-0.064633
3.8541,0.075417
3.8541,-0.0040167
3.8541,-0.0291
3.8541,0.092133
3.8541,-0.089717
3.8541,0.041967
3.8541,-0.03955
3.8541,-0.033283
3.8541,0.0336
3.8541,0.02315
3.9525,-0.058167
3.9525,-0.056067
3.9525,-0.0289
3.9525,-0.053983
3.9525,0.050533
3.9525,-0.041433
3.9525,-0.068617
3.9525,-0.016367
3.9525,-0.079067
3.9525,0.071433
3.9525,-0.0728
3.9525,0.04425
3.9525,-0.085333
3.9525,-0.097883
3.9525,-0.095783
3.9525,-0.022633
3.9525,0.010817
3.9525,0.0547
3.9525,-0.099967
3.9525,-0.030983
3.9525,0.00245
3.9525,-0.026817
3.9525,0.031717
3.9525,0.0777
3.9525,-0.0519
3.9525,-0.076967
3.9525,-0.008
3.9525,-0.066517
3.9525,0.048433
3.9525,-0.0038167
3.9525,-0.020533
3.9525,-0.024717
3.9525,0.096517
3.9525,0.073517
3.9525,-0.045617
3.9525,0.0986
3.9525,0.027533
3.9525,0.037983
3.9525,-0.047717
3.9525,0.08815
3.9525,0.08605
3.9525,-0.03935
3.9525,-0.037267
3.9525,-0.0017333
3.9525,-0.06025
3.9525,0.040067
3.9525,-0.012183
3.9525,0.029617
3.9525,-0.033083
3.9525,-0.0498
3.9525,0.081883
3.9525,0.060983
3.9525,0.0756
3.9525,0.092333
3.9525,0.04635
3.9525,0.019167
3.9525,-0.0707
3.9525,0.0066333
3.9525,-0.087417
3.9525,0.090233
3.9525,-0.0059167
3.9525,0.052617
3.9525,-0.014267
3.9525,0.015
3.9525,0.0359
3.9525,0.00455
3.9525,-0.06235
3.9525,-0.01845
3.9525,0.0129
3.9525,0.00036667
3.9525,0.079783
3.9525,0.0568
3.9525,0.06725
3.9525,0.063067
3.9525,-0.089517
3.9525,-0.0916
3.9525,0.083967
3.9525,0.017083
3.9525,0.02335
3.9525,0.021267
3.9525,-0.08325
3.9525,0.042167
3.9525,0.02545
3.9525,-0.0937
3.9525,0.0338
3.9525,0.094417
3.9525,0.069333
3.9525,-0.074883
3.9525,0.0087167
3.9525,-0.08115
3.9525,-0.035167
3.9525,-0.064433
3.9525,-0.010083
3.9525,0.058883
3.9525,0.06515
3.9525,-0.043533
3.9667,-0.044017
3.9667,-0.041917
3.9667,-0.01475
3.9667,-0.039833
3.9667,0.064683
3.9667,-0.027283
3.9667,-0.054467
3.9667,-0.0022167
3.9667,-0.064917
3.9667,-0.094183
3.9667,-0.092083
3.9667,0.085583
3.9667,-0.05865
3.9667,0.0584
3.9667,-0.09
3.9667,-0.071183
3.9667,-0.083733
3.9667,-0.081633
3.9667,-0.0084833
3.9667,0.024967
3.9667,0.06885
3.9667,-0.085817
3.9667,-0.016833
3.9667,0.0166
3.9667,-0.012667
3.9667,0.045867
3.9667,0.09185
3.9667,-0.03775
3.9667,-0.062817
3.9667,0.00615
3.9667,-0.052367
3.9667,0.062583
3.9667,0.010333
3.9667,-0.0063833
3.9667,-0.09835
3.9667,-0.010567
3.9667,0.087667
3.9667,-0.031467
3.9667,0.041683
3.9667,0.052133
3.9667,-0.033567
3.9667,-0.0252
3.9667,-0.023117
3.9667,0.012417
3.9667,-0.0461
3.9667,0.054217
3.9667,0.0019667
3.9667,0.043767
3.9667,-0.018933
3.9667,-0.03565
3.9667,0.096033
3.9667,0.075133
3.9667,0.08975
3.9667,0.0605
3.9667,0.033317
3.9667,-0.05655
3.9667,0.020783
3.9667,-0.073267
3.9667,0.0082333
3.9667,0.066767
3.9667,-0.00011667
3.9667,0.02915
3.9667,0.05005
3.9667,0.0187
3.9667,-0.0482
3.9667,-0.0879
3.9667,-0.0043
3.9667,0.02705
3.9667,0.014517
3.9667,0.093933
3.9667,0.07095
3.9667,0.0814
3.9667,0.077217
3.9667,-0.075367
3.9667,-0.07745
3.9667,0.098117
3.9667,0.031233
3.9667,0.0375
3.9667,0.035417
3.9667,-0.0691
3.9667,0.056317
3.9667,0.0396
3.9667,-0.07955
3.9667,0.04795
3.9667,-0.096267
3.9667,0.083483
3.9667,-0.060733
3.9667,0.022867
3.9667,-0.067
3.9667,-0.021017
3.9667,-0.050283
3.9667,0.0040667
3.9667,0.073033
3.9667,0.0793
3.9667,-0.029383
4.4525,0.063417
4.4525,0.059233
4.4525,0.07595
4.4525,0.048783
4.4525,-0.099617
4.4525,0.05505
4.4525,-0.084983
4.4525,0.042517
4.4525,0.029967
4.4525,-0.078717
4.4525,-0.024367
4.4525,-0.0808
4.4525,-0.07245
4.4525,0.025783
4.4525,0.07805
4.4525,-0.039
4.4525,-0.09335
4.4525,0.03625
4.4525,0.052967
4.4525,0.040417
4.4525,0.011167
4.4525,0.0090667
4.4525,-0.07035
4.4525,-0.0034667
4.4525,0.027883
4.4525,-0.022283
4.4525,-0.062
4.4525,-0.076633
4.4525,-0.011833
4.4525,-0.034817
4.4525,-0.03065
4.4525,-0.00765
4.4525,0.00071667
4.4525,-0.0013833
4.4525,-0.089167
4.4525,-0.045267
4.4525,-0.02855
4.4525,-0.0599
4.4525,-0.0055667
4.4525,-0.032733
4.4525,-0.043183
4.4525,0.0237
4.4525,-0.055717
4.4525,-0.026467
4.4525,-0.013917
4.4525,-0.0202
4.4525,-0.036917
4.4525,-0.04945
4.4525,-0.09125
4.4525,0.038333
4.4525,-0.016017
4.4525,-0.0829
4.4525,-0.087083
4.4525,0.0048833
4.4525,-0.047367
4.4525,0.01325
4.4525,-0.0181
4.4525,-0.068267
4.4525,-0.097533
4.4525,-0.0411
4.4525,0.0069833
4.4525,0.0028
4.4525,-0.057817
4.4525,0.021617
4.4525,-0.074533
4.4525,0.015333
4.4525,-0.0097333
4.4525,-0.064083
4.4525,0.019517
4.4525,0.080133
4.4525,0.032067
4.4525,-0.05155
4.4525,-0.066183
4.4525,-0.095433
4.4525,-0.053633
4.4525,0.03415
4.4525,0.017433
4.4525,0.0446
4.4525,0.050867
4.4525,0.0467
4.4525,0.094767
4.4525,0.073867
4.4525,0.0885
4.4525,0.09685
4.4525,0.090583
4.4525,0.082233
4.4624,0.07335
4.4624,0.069167
4.4624,0.085883
4.4624,0.058717
4.4624,-0.089683
4.4624,0.064983
4.4624,-0.07505
4.4624,0.05245
4.4624,0.0399
4.4624,-0.068783
4.4624,-0.014433
4.4624,-0.070867
4.4624,-0.062517
4.4624,-0.09595
4.4624,0.035717
4.4624,0.087983
4.4624,-0.029067
4.4624,-0.083417
4.4624,0.046183
4.4624,0.0629
4.4624,0.05035
4.4624,0.0211
4.4624,0.019
4.4624,-0.060417
4.4624,0.0064667
4.4624,0.037817
4.4624,-0.01235
4.4624,-0.052067
4.4624,-0.0667
4.4624,-0.0019
4.4624,-0.024883
4.4624,-0.020717
4.4624,0.0022833
4.4624,0.01065
4.4624,0.00855
4.4624,-0.079233
4.4624,-0.035333
4.4624,-0.018617
4.4624,-0.049967
4.4624,0.0043667
4.4624,-0.0228
4.4624,-0.03325
4.4624,0.033633
4.4624,-0.045783
4.4624,-0.016533
4.4624,-0.0039833
4.4624,-0.010267
4.4624,-0.026983
4.4624,-0.039517
4.4624,-0.081317
4.4624,0.048267
4.4624,-0.0060833
4.4624,-0.072967
4.4624,-0.07715
4.4624,0.014817
4.4624,-0.037433
4.4624,0.023183
4.4624,-0.0081667
4.4624,-0.058333
4.4624,-0.0876
4.4624,-0.031167
4.4624,0.016917
4.4624,0.012733
4.4624,-0.047883
4.4624,0.03155
4.4624,-0.0646
4.4624,0.025267
4.4624,0.0002
4.4624,-0.05415
4.4624,0.02945
4.4624,0.090067
4.4624,0.042
4.4624,-0.041617
4.4624,-0.05625
4.4624,-0.0855
4.4624,-0.0437
4.4624,0.044083
4.4624,0.027367
4.4624,0.054533
4.4624,-0.091767
4.4624,0.0608
4.4624,0.056633
4.4624,-0.093867
4.4624,0.0838
4.4624,-0.09805
4.4624,0.098433
4.4624,0.092167
3.5532,0.085917
3.5532,0.07755
3.5532,-0.052033
3.5532,-0.037417
3.5532,0.060833
3.5532,-0.047867
3.5532,0.088
3.5532,0.029483
3.5532,0.075467
3.5532,0.0462
3.5532,0.0671
3.5532,-0.09175
3.5532,0.09845
3.5532,-0.066667
3.5532,0.096367
3.5532,0.090083
3.5532,0.092183
3.5532,0.039933
3.5532,-0.056217
3.5532,0.0023
3.5532,-0.033233
3.5532,0.058733
3.5532,0.05665
3.5532,-0.058317
3.5532,0.048283
3.5532,0.065
3.5532,0.069183
3.5532,-0.014417
3.5532,0.073367
3.5532,0.027383
3.5532,-0.085483
3.5532,-0.020683
3.5532,-0.07085
3.5532,0.01275
3.5532,-0.0604
3.5532,-0.087567
3.5532,-0.09385
3.5532,-0.02695
3.5532,-0.031133
3.5532,0.0441
3.5532,0.021117
3.5532,-0.04995
3.5532,-0.062483
3.5532,-0.0813
3.5532,0.016933
3.5532,0.031567
3.5532,0.071283
3.5532,0.01485
3.5532,-0.075033
3.5532,-0.00605
3.5532,-0.0186
3.5532,-0.098017
3.5532,0.083817
3.5532,-0.010233
3.5532,-0.043683
3.5532,0.079633
3.5532,-0.0018833
3.5532,-0.054133
3.5532,0.037833
3.5532,-0.095933
3.5532,0.019017
3.5532,-0.02905
3.5532,-0.0834
3.5532,-0.0395
3.5532,0.0085667
3.5532,-0.089667
3.5532,-0.041583
3.5532,-0.035317
3.5532,0.0064833
3.5532,0.0253
3.5532,-0.022783
3.5532,-0.072933
3.5532,-0.077117
3.5532,-0.012333
3.5532,0.0044
3.5532,-0.00815
3.5532,0.052467
3.5532,0.081733
3.5532,-0.079217
3.5532,0.062917
3.5532,-0.045767
3.5532,0.00021667
3.5532,-0.068767
3.5532,0.042017
3.5532,0.050383
3.5532,0.010667
3.5532,-0.0165
3.5532,0.05455
3.5532,-0.0039667
3.5532,0.094267
3.5532,0.0232
3.5532,-0.064583
3.5532,0.03365
3.5532,0.03575
3.5532,-0.024867
5.9317,0.0774
5.9317,0.075317
5.9317,0.083667
5.9317,0.085767
5.9317,0.052317
5.9317,0.0356
5.9317,0.096217
5.9317,0.037683
5.9317,0.060683
5.9317,0.0565
5.9317,0.0586
5.9317,0.081583
5.9317,0.033517
5.9317,0.08995
5.9317,0.043967
5.9317,0.073217
5.9317,0.041867
5.9317,0.064867
5.9317,0.0983
5.9317,0.050233
5.9317,0.039783
5.9317,0.08785
5.9317,0.027233
5.9317,0.010517
5.9317,0.071133
5.9317,0.029333
5.9317,0.04605
5.9317,0.020967
5.9317,0.031417
5.9317,0.04815
5.9317,0.012617
5.9317,0.0084333
5.9317,0.062767
5.9317,0.06905
5.9317,0.094133
5.9317,0.023067
5.9317,0.0063333
5.9317,0.092033
5.9317,0.0795
5.9317,0.02515
5.9317,6.6667e-05
5.9317,0.016783
5.9317,-0.0020167
5.9317,0.06695
5.9317,0.00425
5.9317,-0.0041167
5.9317,0.0021667
5.9317,0.018883
5.9317,-0.012467
5.9317,0.054417
5.9317,-0.01875
5.9317,-0.08145
5.9317,-0.098167
5.9317,0.0147
5.9317,-0.025017
5.9317,-0.0062
5.9317,-0.0292
5.9317,-0.0083
5.9317,-0.064733
5.9317,-0.035467
5.9317,-0.0271
5.9317,-0.06055
5.9317,-0.010383
5.9317,-0.031283
5.9317,-0.01665
5.9317,-0.048
5.9317,-0.073083
5.9317,-0.066817
5.9317,-0.07935
5.9317,-0.093983
5.9317,-0.022917
5.9317,-0.041733
5.9317,-0.054283
5.9317,-0.096083
5.9317,-0.045917
5.9317,-0.05845
5.9317,-0.03965
5.9317,-0.087717
5.9317,-0.043817
5.9317,-0.052183
5.9317,-0.056367
5.9317,-0.083533
5.9317,-0.0689
5.9317,-0.085633
5.9317,-0.033367
5.9317,-0.0501
5.9317,-0.0919
5.9317,-0.075183
5.9317,-0.0898
5.9317,-0.020833
5.9317,-0.014567
5.9317,-0.071
5.9317,-0.062633
5.9317,-0.03755
5.9317,-0.077267
5.9405,0.086183
5.9405,0.0841
5.9405,0.09245
5.9405,0.09455
5.9405,0.0611
5.9405,0.044383
5.9405,0.046467
5.9405,0.069467
5.9405,0.065283
5.9405,0.067383
5.9405,0.090367
5.9405,0.0423
5.9405,0.098733
5.9405,0.05275
5.9405,0.082
5.9405,0.05065
5.9405,0.07365
5.9405,0.059017
5.9405,0.048567
5.9405,0.096633
5.9405,0.036017
5.9405,0.0193
5.9405,0.079917
5.9405,0.038117
5.9405,0.054833
5.9405,0.02975
5.9405,0.0402
5.9405,0.056933
5.9405,0.0214
5.9405,0.017217
5.9405,0.07155
5.9405,0.077833
5.9405,0.03185
5.9405,0.015117
5.9405,0.088283
5.9405,0.033933
5.9405,0.00885
5.9405,0.025567
5.9405,0.0067667
5.9405,0.075733
5.9405,0.013033
5.9405,0.0046667
5.9405,0.01095
5.9405,-0.093567
5.9405,0.027667
5.9405,-0.09775
5.9405,-0.0036833
5.9405,0.0632
5.9405,-0.0099667
5.9405,-0.072667
5.9405,-0.09565
5.9405,-0.089383
5.9405,0.023483
5.9405,-0.016233
5.9405,0.0025833
5.9405,-0.091483
5.9405,-0.020417
5.9405,0.00048333
5.9405,-0.05595
5.9405,-0.026683
5.9405,-0.018317
5.9405,-0.051767
5.9405,-0.0016
5.9405,-0.0225
5.9405,-0.0078667
5.9405,-0.039217
5.9405,-0.0643
5.9405,-0.058033
5.9405,-0.070567
5.9405,-0.0852
5.9405,-0.014133
5.9405,-0.03295
5.9405,-0.0455
5.9405,-0.0873
5.9405,-0.037133
5.9405,-0.049667
5.9405,-0.030867
5.9405,-0.078933
5.9405,-0.035033
5.9405,-0.0434
5.9405,-0.047583
5.9405,-0.07475
5.9405,-0.099833
5.9405,-0.060117
5.9405,-0.07685
5.9405,-0.024583
5.9405,-0.041317
5.9405,-0.083117
5.9405,-0.0664
5.9405,-0.081017
5.9405,-0.01205
5.9405,-0.0057833
5.9405,-0.062217
5.9405,-0.05385
5.9405,-0.028767
5.9405,-0.068483
6.0351,-0.0429
6.0351,-0.0931
6.0351,-0.0617
6.0351,-0.095183
6.0351,-0.0408
6.0351,-0.057517
6.0351,-0.044983
6.0351,-0.099367
6.0351,-0.05335
6.0351,-0.032433
6.0351,-0.07215
6.0351,-0.036617
6.0351,-0.097283
6.0351,-0.038717
6.0351,-0.00945
6.0351,-0.080517
6.0351,-0.034533
6.0351,-0.08265
6.0351,-0.065883
6.0351,-0.088917
6.0351,-0.067967
6.0351,-0.047067
6.0351,-0.084733
6.0351,-0.086817
6.0351,-0.055433
6.0351,-0.059617
6.0351,-0.049167
6.0351,-0.026167
6.0351,-0.091
6.0351,-0.070067
6.0351,-0.03035
6.0351,-0.028267
6.0351,-0.05125
6.0351,0.099233
6.0351,-0.017817
6.0351,0.001
6.0351,-0.021983
6.0351,-0.015717
6.0351,-0.0031833
6.0351,-0.078417
6.0351,-0.0638
6.0351,0.090883
6.0351,-0.013633
6.0351,-0.024083
6.0351,-0.011533
6.0351,0.0846
6.0351,-0.07425
6.0351,-0.0199
6.0351,0.0219
6.0351,-0.0010833
6.0351,0.0051833
6.0351,0.078333
6.0351,0.09715
6.0351,0.0030833
6.0351,0.07415
6.0351,0.09505
6.0351,0.038617
6.0351,0.067883
6.0351,0.07625
6.0351,0.0428
6.0351,0.092967
6.0351,0.072067
6.0351,0.0867
6.0351,0.05535
6.0351,0.030267
6.0351,0.036533
6.0351,0.024
6.0351,0.0093667
6.0351,0.080433
6.0351,0.061617
6.0351,0.049067
6.0351,0.0072667
6.0351,-0.076333
6.0351,0.057433
6.0351,0.0449
6.0351,0.0637
6.0351,0.015633
6.0351,0.059533
6.0351,0.051167
6.0351,0.046983
6.0351,0.019817
6.0351,-0.0052667
6.0351,-0.0073667
6.0351,0.03445
6.0351,0.017717
6.0351,0.069983
6.0351,0.05325
6.0351,0.01145
6.0351,0.028167
6.0351,0.01355
6.0351,0.082517
6.0351,0.088783
6.0351,0.03235
6.0351,0.040717
6.0351,0.0658
6.0351,0.026083
6.0447,-0.091817
6.0447,-0.033267
6.0447,-0.083467
6.0447,-0.052067
6.0447,-0.08555
6.0447,-0.031167
6.0447,-0.047883
6.0447,-0.03535
6.0447,-0.089733
6.0447,-0.043717
6.0447,-0.0228
6.0447,-0.062517
6.0447,-0.026983
6.0447,-0.08765
6.0447,-0.029083
6.0447,-0.093917
6.0447,0.00018333
6.0447,-0.070883
6.0447,-0.0249
6.0447,-0.073017
6.0447,-0.05625
6.0447,-0.0981
6.0447,-0.079283
6.0447,-0.058333
6.0447,-0.037433
6.0447,-0.0751
6.0447,-0.077183
6.0447,-0.0458
6.0447,-0.049983
6.0447,-0.039533
6.0447,-0.016533
6.0447,-0.081367
6.0447,-0.060433
6.0447,-0.020717
6.0447,-0.018633
6.0447,-0.041617
6.0447,-0.096
6.0447,-0.0081833
6.0447,0.010633
6.0447,-0.01235
6.0447,-0.0060833
6.0447,0.00645
6.0447,-0.068783
6.0447,-0.054167
6.0447,-0.004
6.0447,-0.01445
6.0447,-0.0019
6.0447,0.094233
6.0447,-0.064617
6.0447,-0.010267
6.0447,0.031533
6.0447,0.00855
6.0447,0.014817
6.0447,0.087967
6.0447,0.012717
6.0447,0.083783
6.0447,0.04825
6.0447,0.077517
6.0447,0.085883
6.0447,0.052433
6.0447,0.0817
6.0447,0.096333
6.0447,0.064983
6.0447,0.0399
6.0447,0.046167
6.0447,0.033633
6.0447,0.019
6.0447,0.090067
6.0447,0.07125
6.0447,0.0587
6.0447,0.0169
6.0447,-0.0667
6.0447,0.067067
6.0447,0.054533
6.0447,0.073333
6.0447,0.025267
6.0447,0.069167
6.0447,0.0608
6.0447,0.056617
6.0447,0.02945
6.0447,0.0043667
6.0447,0.0022667
6.0447,0.044083
6.0447,0.02735
6.0447,0.079617
6.0447,0.062883
6.0447,0.021083
6.0447,0.0378
6.0447,0.023183
6.0447,0.09215
6.0447,0.098417
6.0447,0.041983
6.0447,0.05035
6.0447,0.075433
6.0447,0.035717
6.1488,-0.085967
6.1488,-0.0776
6.1488,-0.0985
6.1488,-0.090133
6.1488,-0.073417
6.1488,-0.00445
6.1488,-0.08805
6.1488,-0.058783
6.1488,-0.06715
6.1488,-0.04415
6.1488,-0.062967
6.1488,-0.02535
6.1488,-0.0128
6.1488,-0.019067
6.1488,-0.071333
6.1488,-0.0358
6.1488,-0.052517
6.1488,-0.031617
6.1488,-0.083867
6.1488,-0.039983
6.1488,-0.079683
6.1488,0.012283
6.1488,-0.069233
6.1488,-0.00235
6.1488,-0.010717
6.1488,-0.0567
6.1488,-0.06505
6.1488,-0.081783
6.1488,0.0018333
6.1488,-0.0065333
6.1488,-0.021167
6.1488,-0.0546
6.1488,-0.029533
6.1488,-0.092233
6.1488,-0.037883
6.1488,-0.075517
6.1488,0.070833
6.1488,-0.042067
6.1488,-0.027433
6.1488,0.020633
6.1488,0.052033
6.1488,-0.016983
6.1488,0.01855
6.1488,-0.096417
6.1488,0.072933
6.1488,-0.048333
6.1488,-0.050433
6.1488,0.056217
6.1488,-0.0149
6.1488,0.06875
6.1488,0.014367
6.1488,0.060383
6.1488,0.0813
6.1488,0.041583
6.1488,-0.04625
6.1488,0.077117
6.1488,0.01645
6.1488,0.075017
6.1488,0.010183
6.1488,0.0039167
6.1488,0.033217
6.1488,0.0792
6.1488,0.031083
6.1488,0.04785
6.1488,-0.02325
6.1488,-0.094317
6.1488,0.006
6.1488,0.024817
6.1488,0.045767
6.1488,0.066667
6.1488,0.029
6.1488,0.026917
6.1488,0.0583
6.1488,0.054117
6.1488,0.064567
6.1488,0.087567
6.1488,0.022733
6.1488,0.043667
6.1488,0.083383
6.1488,0.085467
6.1488,-0.0337
6.1488,0.062483
6.1488,0.0081
6.1488,-0.0086167
6.1488,-0.00026667
6.1488,0.095917
6.1488,0.09175
6.1488,-0.060883
6.1488,0.098017
6.1488,0.035317
6.1488,0.049933
6.1488,0.08965
6.1488,0.039483
6.1488,0.093833
6.1488,0.0374
6.1638,-0.071
6.1638,-0.062633
6.1638,-0.096067
6.1638,-0.083533
6.1638,-0.075167
6.1638,-0.087717
6.1638,-0.05845
6.1638,0.010517
6.1638,-0.0919
6.1638,-0.073083
6.1638,-0.043817
6.1638,-0.052183
6.1638,-0.029183
6.1638,-0.048
6.1638,-0.010383
6.1638,-0.098167
6.1638,0.0021667
6.1638,-0.0041
6.1638,-0.056367
6.1638,-0.020833
6.1638,-0.03755
6.1638,-0.01665
6.1638,-0.0689
6.1638,-0.085617
6.1638,-0.025017
6.1638,-0.064717
6.1638,0.02725
6.1638,-0.054267
6.1638,0.012617
6.1638,0.00425
6.1638,-0.041733
6.1638,-0.050083
6.1638,-0.066817
6.1638,0.0168
6.1638,0.0084333
6.1638,-0.0062
6.1638,-0.039633
6.1638,-0.014567
6.1638,-0.077267
6.1638,-0.022917
6.1638,-0.06055
6.1638,0.0858
6.1638,-0.0271
6.1638,-0.012467
6.1638,0.0356
6.1638,0.067
6.1638,-0.0020167
6.1638,0.033517
6.1638,-0.08145
6.1638,0.0879
6.1638,-0.033367
6.1638,-0.035467
6.1638,0.071183
6.1638,6.6667e-05
6.1638,0.083717
6.1638,0.029333
6.1638,0.07535
6.1638,0.096267
6.1638,0.05655
6.1638,-0.031283
6.1638,0.092083
6.1638,0.031417
6.1638,0.089983
6.1638,0.02515
6.1638,0.018883
6.1638,0.048183
6.1638,0.094167
6.1638,-0.093983
6.1638,0.04605
6.1638,0.062817
6.1638,-0.0082833
6.1638,-0.07935
6.1638,0.020967
6.1638,0.039783
6.1638,0.060733
6.1638,0.081633
6.1638,0.043967
6.1638,0.041883
6.1638,0.073267
6.1638,0.069083
6.1638,0.079533
6.1638,-0.0898
6.1638,0.0377
6.1638,0.058633
6.1638,0.09835
6.1638,-0.018733
6.1638,0.07745
6.1638,0.023067
6.1638,0.00635
6.1638,0.0147
6.1638,-0.045917
6.1638,0.050283
6.1638,0.0649
6.1638,0.05445
6.1638,0.052367
6.3522,0.0087167
6.3522,-0.095783
6.3522,0.0066333
6.3522,-0.008
6.3522,0.063067
6.3522,0.071417
6.3522,-0.0937
6.3522,0.00036667
6.3522,-0.0017333
6.3522,-0.024717
6.3522,0.08815
6.3522,-0.08115
6.3522,0.0338
6.3522,-0.08325
6.3522,0.02335
6.3522,-0.026817
6.3522,-0.0059167
6.3522,0.0777
6.3522,-0.097883
6.3522,-0.022633
6.3522,0.092333
6.3522,0.0045333
6.3522,0.081867
6.3522,-0.089517
6.3522,0.06515
6.3522,-0.066533
6.3522,0.027533
6.3522,-0.043533
6.3522,-0.03935
6.3522,-0.076983
6.3522,0.0965
6.3522,0.037983
6.3522,0.079783
6.3522,0.058883
6.3522,-0.053983
6.3522,-0.06025
6.3522,-0.0728
6.3522,0.0756
6.3522,-0.0038167
6.3522,-0.033083
6.3522,0.00245
6.3522,-0.085333
6.3522,0.090233
6.3522,0.083967
6.3522,-0.01845
6.3522,-0.099967
6.3522,-0.014267
6.3522,0.073517
6.3522,-0.06235
6.3522,-0.079067
6.3522,-0.0519
6.3522,-0.056083
6.3522,-0.02055
6.3522,-0.0289
6.3522,-0.068617
6.3522,0.0129
6.3522,0.04425
6.3522,-0.045617
6.3522,0.0547
6.3522,-0.0707
6.3522,0.06725
6.3522,0.050517
6.3522,0.021267
6.3522,0.042167
6.3522,-0.031
6.3522,0.035883
6.3522,0.029617
6.3522,-0.037267
6.3522,-0.0498
6.3522,0.052617
6.3522,0.017083
6.3522,0.060967
6.3522,0.014983
6.3522,-0.035167
6.3522,-0.012183
6.3522,-0.047717
6.3522,0.08605
6.3522,-0.016367
6.3522,0.025433
6.3522,0.069333
6.3522,0.048433
6.3522,-0.074883
6.3522,0.094417
6.3522,-0.058167
6.3522,0.04635
6.3522,0.019167
6.3522,0.0568
6.3522,-0.087433
6.3522,-0.04145
6.3522,0.0986
6.3522,0.031717
6.3522,-0.0101
6.3522,0.010817
6.3522,-0.064433
6.3522,-0.0916
6.3522,0.040067
6.3671,0.023667
6.3671,-0.080833
6.3671,0.021583
6.3671,0.00695
6.3671,0.078017
6.3671,0.086367
6.3671,-0.07875
6.3671,0.015317
6.3671,0.013217
6.3671,-0.0097667
6.3671,-0.09965
6.3671,-0.0892
6.3671,-0.0662
6.3671,0.04875
6.3671,-0.0683
6.3671,0.0383
6.3671,-0.011867
6.3671,0.0090333
6.3671,0.09265
6.3671,-0.082933
6.3671,-0.0076833
6.3671,0.019483
6.3671,0.096817
6.3671,-0.074567
6.3671,0.0801
6.3671,-0.051583
6.3671,0.042483
6.3671,-0.028583
6.3671,-0.0244
6.3671,-0.062033
6.3671,0.052933
6.3671,0.094733
6.3671,0.073833
6.3671,-0.087117
6.3671,-0.039033
6.3671,-0.0453
6.3671,-0.05785
6.3671,-0.095467
6.3671,0.09055
6.3671,0.011133
6.3671,-0.018133
6.3671,0.0174
6.3671,-0.070383
6.3671,0.098917
6.3671,-0.091283
6.3671,-0.0035
6.3671,-0.085017
6.3671,0.00068333
6.3671,0.088467
